check_id,run_id,run_date,report_name,source_system,location_id,check_name,records_tested,failed_records,pass_rate
DQ-001606,RUN-002697,2026-02-27,Ad Hoc Leader Request,Corporate Request,LOC-1050,corrective_action_status_valid,184,6,0.9674
DQ-001607,RUN-002697,2026-02-27,Ad Hoc Leader Request,Corporate Request,LOC-1050,completion_date_present,109,5,0.9541
DQ-001608,RUN-002697,2026-02-27,Ad Hoc Leader Request,Corporate Request,LOC-1050,vendor_credential_current,79,7,0.9114
DQ-001609,RUN-008523,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1070,employee_partner_mapped,353,11,0.9688
DQ-001610,RUN-008523,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1070,vendor_credential_current,186,8,0.957
DQ-001611,RUN-008523,2026-06-28,Daily Incident Intake,Safety Logic,LOC-1070,completion_date_present,162,2,0.9877
DQ-001612,RUN-008715,2026-06-30,Daily Incident Intake,Safety Logic,LOC-1069,source_extract_arrived,349,10,0.9713
DQ-001613,RUN-008715,2026-06-30,Daily Incident Intake,Safety Logic,LOC-1069,incident_key_unique,166,2,0.988
DQ-001614,RUN-008715,2026-06-30,Daily Incident Intake,Safety Logic,LOC-1069,location_id_present,157,3,0.9809
DQ-001615,RUN-007349,2026-06-01,PPE Readiness Tracker,PICS,LOC-1005,vendor_credential_current,187,18,0.9037
DQ-001616,RUN-007349,2026-06-01,PPE Readiness Tracker,PICS,LOC-1005,location_id_present,344,8,0.9767
DQ-001617,RUN-007349,2026-06-01,PPE Readiness Tracker,PICS,LOC-1005,employee_partner_mapped,324,27,0.9167
DQ-001618,RUN-007697,2026-06-08,Chemical SDS Coverage,MSDS,LOC-1057,completion_date_present,99,5,0.9495
DQ-001619,RUN-007697,2026-06-08,Chemical SDS Coverage,MSDS,LOC-1057,employee_partner_mapped,101,4,0.9604
DQ-001620,RUN-007697,2026-06-08,Chemical SDS Coverage,MSDS,LOC-1057,vendor_credential_current,280,12,0.9571
DQ-001621,RUN-000462,2026-01-08,Daily Incident Intake,Safety Logic,LOC-1032,corrective_action_status_valid,263,6,0.9772
DQ-001622,RUN-000462,2026-01-08,Daily Incident Intake,Safety Logic,LOC-1032,employee_partner_mapped,267,10,0.9625
DQ-001623,RUN-000462,2026-01-08,Daily Incident Intake,Safety Logic,LOC-1032,source_extract_arrived,108,5,0.9537
DQ-001624,RUN-007099,2026-05-28,Daily Incident Intake,Safety Logic,LOC-1030,completion_date_present,311,8,0.9743
DQ-001625,RUN-007099,2026-05-28,Daily Incident Intake,Safety Logic,LOC-1030,employee_partner_mapped,118,2,0.9831
DQ-001626,RUN-007099,2026-05-28,Daily Incident Intake,Safety Logic,LOC-1030,vendor_credential_current,301,12,0.9601
DQ-001627,RUN-005655,2026-05-01,Daily Incident Intake,Safety Logic,LOC-1012,source_extract_arrived,94,5,0.9468
DQ-001628,RUN-005655,2026-05-01,Daily Incident Intake,Safety Logic,LOC-1012,location_id_present,249,4,0.9839
DQ-001629,RUN-005655,2026-05-01,Daily Incident Intake,Safety Logic,LOC-1012,incident_key_unique,263,5,0.981
DQ-001630,RUN-003457,2026-03-16,Daily Incident Intake,Safety Logic,LOC-1036,corrective_action_status_valid,334,13,0.9611
DQ-001631,RUN-003457,2026-03-16,Daily Incident Intake,Safety Logic,LOC-1036,location_id_present,181,5,0.9724
DQ-001632,RUN-003457,2026-03-16,Daily Incident Intake,Safety Logic,LOC-1036,vendor_credential_current,103,6,0.9417
DQ-001633,RUN-001347,2026-01-27,Daily Incident Intake,Safety Logic,LOC-1037,source_extract_arrived,128,7,0.9453
DQ-001634,RUN-001347,2026-01-27,Daily Incident Intake,Safety Logic,LOC-1037,location_id_present,191,4,0.9791
DQ-001635,RUN-001347,2026-01-27,Daily Incident Intake,Safety Logic,LOC-1037,employee_partner_mapped,286,5,0.9825
DQ-001636,RUN-000183,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1028,completion_date_present,117,1,0.9915
DQ-001637,RUN-000183,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1028,location_id_present,174,4,0.977
DQ-001638,RUN-000183,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1028,corrective_action_status_valid,204,5,0.9755
DQ-001639,RUN-007494,2026-06-05,Monthly Field Safety Scorecard,Safety Logic,LOC-1040,corrective_action_status_valid,222,7,0.9685
DQ-001640,RUN-007494,2026-06-05,Monthly Field Safety Scorecard,Safety Logic,LOC-1040,incident_key_unique,214,6,0.972
DQ-001641,RUN-007494,2026-06-05,Monthly Field Safety Scorecard,Safety Logic,LOC-1040,completion_date_present,121,1,0.9917
DQ-001642,RUN-007259,2026-06-01,Weekly Exception Review,Safety Logic,LOC-1031,location_id_present,196,1,0.9949
DQ-001643,RUN-007259,2026-06-01,Weekly Exception Review,Safety Logic,LOC-1031,corrective_action_status_valid,93,1,0.9892
DQ-001644,RUN-007259,2026-06-01,Weekly Exception Review,Safety Logic,LOC-1031,completion_date_present,331,11,0.9668
DQ-001645,RUN-004943,2026-04-13,Chemical SDS Coverage,MSDS,LOC-1024,vendor_credential_current,108,6,0.9444
DQ-001646,RUN-004943,2026-04-13,Chemical SDS Coverage,MSDS,LOC-1024,employee_partner_mapped,242,18,0.9256
DQ-001647,RUN-004943,2026-04-13,Chemical SDS Coverage,MSDS,LOC-1024,location_id_present,161,1,0.9938
DQ-001648,RUN-008431,2026-06-25,Daily Incident Intake,Safety Logic,LOC-1062,completion_date_present,158,5,0.9684
DQ-001649,RUN-008431,2026-06-25,Daily Incident Intake,Safety Logic,LOC-1062,incident_key_unique,113,1,0.9912
DQ-001650,RUN-008431,2026-06-25,Daily Incident Intake,Safety Logic,LOC-1062,employee_partner_mapped,344,13,0.9622
DQ-001651,RUN-001943,2026-02-10,Daily Incident Intake,Safety Logic,LOC-1024,source_extract_arrived,320,5,0.9844
DQ-001652,RUN-001943,2026-02-10,Daily Incident Intake,Safety Logic,LOC-1024,vendor_credential_current,243,8,0.9671
DQ-001653,RUN-001943,2026-02-10,Daily Incident Intake,Safety Logic,LOC-1024,employee_partner_mapped,117,5,0.9573
DQ-001654,RUN-002427,2026-02-23,Daily Incident Intake,Safety Logic,LOC-1010,employee_partner_mapped,258,6,0.9767
DQ-001655,RUN-002427,2026-02-23,Daily Incident Intake,Safety Logic,LOC-1010,incident_key_unique,153,5,0.9673
DQ-001656,RUN-002427,2026-02-23,Daily Incident Intake,Safety Logic,LOC-1010,corrective_action_status_valid,338,10,0.9704
DQ-001657,RUN-008155,2026-06-19,Daily Incident Intake,Safety Logic,LOC-1026,location_id_present,77,0,1.0
DQ-001658,RUN-008155,2026-06-19,Daily Incident Intake,Safety Logic,LOC-1026,vendor_credential_current,165,13,0.9212
DQ-001659,RUN-008155,2026-06-19,Daily Incident Intake,Safety Logic,LOC-1026,corrective_action_status_valid,270,3,0.9889
DQ-001660,RUN-007795,2026-06-10,Daily Incident Intake,Safety Logic,LOC-1052,completion_date_present,247,5,0.9798
DQ-001661,RUN-007795,2026-06-10,Daily Incident Intake,Safety Logic,LOC-1052,corrective_action_status_valid,287,8,0.9721
DQ-001662,RUN-007795,2026-06-10,Daily Incident Intake,Safety Logic,LOC-1052,location_id_present,284,5,0.9824
DQ-001663,RUN-004850,2026-04-13,Daily Incident Intake,Safety Logic,LOC-1029,source_extract_arrived,102,6,0.9412
DQ-001664,RUN-004850,2026-04-13,Daily Incident Intake,Safety Logic,LOC-1029,corrective_action_status_valid,80,2,0.975
DQ-001665,RUN-004850,2026-04-13,Daily Incident Intake,Safety Logic,LOC-1029,vendor_credential_current,210,15,0.9286
DQ-001666,RUN-003610,2026-03-17,Daily Incident Intake,Safety Logic,LOC-1067,employee_partner_mapped,111,7,0.9369
DQ-001667,RUN-003610,2026-03-17,Daily Incident Intake,Safety Logic,LOC-1067,incident_key_unique,206,4,0.9806
DQ-001668,RUN-003610,2026-03-17,Daily Incident Intake,Safety Logic,LOC-1067,source_extract_arrived,267,10,0.9625
DQ-001669,RUN-001900,2026-02-09,PPE Readiness Tracker,PICS,LOC-1061,incident_key_unique,357,28,0.9216
DQ-001670,RUN-001900,2026-02-09,PPE Readiness Tracker,PICS,LOC-1061,source_extract_arrived,228,14,0.9386
DQ-001671,RUN-001900,2026-02-09,PPE Readiness Tracker,PICS,LOC-1061,corrective_action_status_valid,138,16,0.8841
DQ-001672,RUN-004485,2026-04-05,Daily Incident Intake,Safety Logic,LOC-1014,corrective_action_status_valid,227,7,0.9692
DQ-001673,RUN-004485,2026-04-05,Daily Incident Intake,Safety Logic,LOC-1014,completion_date_present,258,4,0.9845
DQ-001674,RUN-004485,2026-04-05,Daily Incident Intake,Safety Logic,LOC-1014,employee_partner_mapped,203,7,0.9655
DQ-001675,RUN-005522,2026-04-27,Chemical SDS Coverage,MSDS,LOC-1042,completion_date_present,342,13,0.962
DQ-001676,RUN-005522,2026-04-27,Chemical SDS Coverage,MSDS,LOC-1042,corrective_action_status_valid,234,12,0.9487
DQ-001677,RUN-005522,2026-04-27,Chemical SDS Coverage,MSDS,LOC-1042,source_extract_arrived,316,14,0.9557
DQ-001678,RUN-006528,2026-05-17,Daily Incident Intake,Safety Logic,LOC-1029,incident_key_unique,180,1,0.9944
DQ-001679,RUN-006528,2026-05-17,Daily Incident Intake,Safety Logic,LOC-1029,completion_date_present,94,2,0.9787
DQ-001680,RUN-006528,2026-05-17,Daily Incident Intake,Safety Logic,LOC-1029,corrective_action_status_valid,149,6,0.9597
DQ-001681,RUN-003566,2026-03-16,PPE Readiness Tracker,PICS,LOC-1057,employee_partner_mapped,155,10,0.9355
DQ-001682,RUN-003566,2026-03-16,PPE Readiness Tracker,PICS,LOC-1057,vendor_credential_current,159,11,0.9308
DQ-001683,RUN-003566,2026-03-16,PPE Readiness Tracker,PICS,LOC-1057,location_id_present,136,3,0.9779
DQ-001684,RUN-003970,2026-03-23,PPE Readiness Tracker,PICS,LOC-1036,completion_date_present,264,8,0.9697
DQ-001685,RUN-003970,2026-03-23,PPE Readiness Tracker,PICS,LOC-1036,location_id_present,259,8,0.9691
DQ-001686,RUN-003970,2026-03-23,PPE Readiness Tracker,PICS,LOC-1036,incident_key_unique,317,13,0.959
DQ-001687,RUN-000953,2026-01-19,Contractor Compliance Snapshot,ISN,LOC-1051,vendor_credential_current,158,9,0.943
DQ-001688,RUN-000953,2026-01-19,Contractor Compliance Snapshot,ISN,LOC-1051,corrective_action_status_valid,90,5,0.9444
DQ-001689,RUN-000953,2026-01-19,Contractor Compliance Snapshot,ISN,LOC-1051,location_id_present,181,4,0.9779
DQ-001690,RUN-005204,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1027,incident_key_unique,334,6,0.982
DQ-001691,RUN-005204,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1027,location_id_present,338,6,0.9822
DQ-001692,RUN-005204,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1027,employee_partner_mapped,265,9,0.966
DQ-001693,RUN-003988,2026-03-24,Daily Incident Intake,Safety Logic,LOC-1059,location_id_present,164,4,0.9756
DQ-001694,RUN-003988,2026-03-24,Daily Incident Intake,Safety Logic,LOC-1059,incident_key_unique,211,5,0.9763
DQ-001695,RUN-003988,2026-03-24,Daily Incident Intake,Safety Logic,LOC-1059,source_extract_arrived,211,7,0.9668
DQ-001696,RUN-004133,2026-03-29,Daily Incident Intake,Safety Logic,LOC-1070,employee_partner_mapped,115,3,0.9739
DQ-001697,RUN-004133,2026-03-29,Daily Incident Intake,Safety Logic,LOC-1070,source_extract_arrived,296,8,0.973
DQ-001698,RUN-004133,2026-03-29,Daily Incident Intake,Safety Logic,LOC-1070,incident_key_unique,226,6,0.9735
DQ-001699,RUN-005472,2026-04-27,Weekly Exception Review,Safety Logic,LOC-1066,vendor_credential_current,346,11,0.9682
DQ-001700,RUN-005472,2026-04-27,Weekly Exception Review,Safety Logic,LOC-1066,completion_date_present,339,6,0.9823
DQ-001701,RUN-005472,2026-04-27,Weekly Exception Review,Safety Logic,LOC-1066,employee_partner_mapped,196,3,0.9847
DQ-001702,RUN-004010,2026-03-24,Daily Incident Intake,Safety Logic,LOC-1026,corrective_action_status_valid,309,8,0.9741
DQ-001703,RUN-004010,2026-03-24,Daily Incident Intake,Safety Logic,LOC-1026,vendor_credential_current,282,15,0.9468
DQ-001704,RUN-004010,2026-03-24,Daily Incident Intake,Safety Logic,LOC-1026,completion_date_present,76,0,1.0
DQ-001705,RUN-000350,2026-01-05,Vendor Credential Audit,Browz,LOC-1013,location_id_present,254,10,0.9606
DQ-001706,RUN-000350,2026-01-05,Vendor Credential Audit,Browz,LOC-1013,vendor_credential_current,231,14,0.9394
DQ-001707,RUN-000350,2026-01-05,Vendor Credential Audit,Browz,LOC-1013,incident_key_unique,337,16,0.9525
DQ-001708,RUN-002213,2026-02-16,Chemical SDS Coverage,MSDS,LOC-1028,employee_partner_mapped,77,5,0.9351
DQ-001709,RUN-002213,2026-02-16,Chemical SDS Coverage,MSDS,LOC-1028,location_id_present,273,2,0.9927
DQ-001710,RUN-002213,2026-02-16,Chemical SDS Coverage,MSDS,LOC-1028,corrective_action_status_valid,118,5,0.9576
DQ-001711,RUN-000175,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1040,vendor_credential_current,155,10,0.9355
DQ-001712,RUN-000175,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1040,incident_key_unique,222,4,0.982
DQ-001713,RUN-000175,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1040,corrective_action_status_valid,119,5,0.958
DQ-001714,RUN-004262,2026-03-30,Ad Hoc Leader Request,Corporate Request,LOC-1004,completion_date_present,344,12,0.9651
DQ-001715,RUN-004262,2026-03-30,Ad Hoc Leader Request,Corporate Request,LOC-1004,incident_key_unique,195,3,0.9846
DQ-001716,RUN-004262,2026-03-30,Ad Hoc Leader Request,Corporate Request,LOC-1004,vendor_credential_current,227,12,0.9471
DQ-001717,RUN-008294,2026-06-22,Contractor Compliance Snapshot,ISN,LOC-1011,source_extract_arrived,238,10,0.958
DQ-001718,RUN-008294,2026-06-22,Contractor Compliance Snapshot,ISN,LOC-1011,incident_key_unique,204,9,0.9559
DQ-001719,RUN-008294,2026-06-22,Contractor Compliance Snapshot,ISN,LOC-1011,employee_partner_mapped,135,10,0.9259
DQ-001720,RUN-008065,2026-06-16,Daily Incident Intake,Safety Logic,LOC-1034,source_extract_arrived,297,7,0.9764
DQ-001721,RUN-008065,2026-06-16,Daily Incident Intake,Safety Logic,LOC-1034,vendor_credential_current,304,13,0.9572
DQ-001722,RUN-008065,2026-06-16,Daily Incident Intake,Safety Logic,LOC-1034,employee_partner_mapped,307,7,0.9772
DQ-001723,RUN-003821,2026-03-22,Daily Incident Intake,Safety Logic,LOC-1032,location_id_present,351,0,1.0
DQ-001724,RUN-003821,2026-03-22,Daily Incident Intake,Safety Logic,LOC-1032,vendor_credential_current,314,20,0.9363
DQ-001725,RUN-003821,2026-03-22,Daily Incident Intake,Safety Logic,LOC-1032,incident_key_unique,314,7,0.9777
DQ-001726,RUN-003248,2026-03-09,PPE Readiness Tracker,PICS,LOC-1062,corrective_action_status_valid,291,11,0.9622
DQ-001727,RUN-003248,2026-03-09,PPE Readiness Tracker,PICS,LOC-1062,vendor_credential_current,119,9,0.9244
DQ-001728,RUN-003248,2026-03-09,PPE Readiness Tracker,PICS,LOC-1062,completion_date_present,264,11,0.9583
DQ-001729,RUN-003119,2026-03-08,Daily Incident Intake,Safety Logic,LOC-1015,vendor_credential_current,315,14,0.9556
DQ-001730,RUN-003119,2026-03-08,Daily Incident Intake,Safety Logic,LOC-1015,source_extract_arrived,345,15,0.9565
DQ-001731,RUN-003119,2026-03-08,Daily Incident Intake,Safety Logic,LOC-1015,location_id_present,282,1,0.9965
DQ-001732,RUN-003935,2026-03-23,Chemical SDS Coverage,MSDS,LOC-1056,vendor_credential_current,327,12,0.9633
DQ-001733,RUN-003935,2026-03-23,Chemical SDS Coverage,MSDS,LOC-1056,corrective_action_status_valid,188,4,0.9787
DQ-001734,RUN-003935,2026-03-23,Chemical SDS Coverage,MSDS,LOC-1056,completion_date_present,262,12,0.9542
DQ-001735,RUN-002163,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1043,corrective_action_status_valid,122,5,0.959
DQ-001736,RUN-002163,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1043,vendor_credential_current,338,8,0.9763
DQ-001737,RUN-002163,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1043,location_id_present,293,4,0.9863
DQ-001738,RUN-000833,2026-01-17,Daily Incident Intake,Safety Logic,LOC-1039,vendor_credential_current,319,15,0.953
DQ-001739,RUN-000833,2026-01-17,Daily Incident Intake,Safety Logic,LOC-1039,completion_date_present,104,1,0.9904
DQ-001740,RUN-000833,2026-01-17,Daily Incident Intake,Safety Logic,LOC-1039,incident_key_unique,259,5,0.9807
DQ-001741,RUN-008733,2026-06-30,Daily Incident Intake,Safety Logic,LOC-1048,completion_date_present,147,5,0.966
DQ-001742,RUN-008733,2026-06-30,Daily Incident Intake,Safety Logic,LOC-1048,incident_key_unique,334,8,0.976
DQ-001743,RUN-008733,2026-06-30,Daily Incident Intake,Safety Logic,LOC-1048,vendor_credential_current,319,11,0.9655
DQ-001744,RUN-002421,2026-02-23,Daily Incident Intake,Safety Logic,LOC-1066,employee_partner_mapped,234,12,0.9487
DQ-001745,RUN-002421,2026-02-23,Daily Incident Intake,Safety Logic,LOC-1066,location_id_present,294,2,0.9932
DQ-001746,RUN-002421,2026-02-23,Daily Incident Intake,Safety Logic,LOC-1066,corrective_action_status_valid,225,4,0.9822
DQ-001747,RUN-004016,2026-03-24,Daily Incident Intake,Safety Logic,LOC-1011,location_id_present,192,2,0.9896
DQ-001748,RUN-004016,2026-03-24,Daily Incident Intake,Safety Logic,LOC-1011,incident_key_unique,105,3,0.9714
DQ-001749,RUN-004016,2026-03-24,Daily Incident Intake,Safety Logic,LOC-1011,source_extract_arrived,218,2,0.9908
DQ-001750,RUN-002424,2026-02-23,Daily Incident Intake,Safety Logic,LOC-1053,vendor_credential_current,287,19,0.9338
DQ-001751,RUN-002424,2026-02-23,Daily Incident Intake,Safety Logic,LOC-1053,incident_key_unique,267,5,0.9813
DQ-001752,RUN-002424,2026-02-23,Daily Incident Intake,Safety Logic,LOC-1053,corrective_action_status_valid,315,10,0.9683
DQ-001753,RUN-007150,2026-05-30,Daily Incident Intake,Safety Logic,LOC-1070,vendor_credential_current,79,4,0.9494
DQ-001754,RUN-007150,2026-05-30,Daily Incident Intake,Safety Logic,LOC-1070,incident_key_unique,246,3,0.9878
DQ-001755,RUN-007150,2026-05-30,Daily Incident Intake,Safety Logic,LOC-1070,completion_date_present,163,2,0.9877
DQ-001756,RUN-005614,2026-04-29,Daily Incident Intake,Safety Logic,LOC-1061,employee_partner_mapped,83,2,0.9759
DQ-001757,RUN-005614,2026-04-29,Daily Incident Intake,Safety Logic,LOC-1061,corrective_action_status_valid,306,13,0.9575
DQ-001758,RUN-005614,2026-04-29,Daily Incident Intake,Safety Logic,LOC-1061,vendor_credential_current,255,15,0.9412
DQ-001759,RUN-001241,2026-01-26,Contractor Compliance Snapshot,ISN,LOC-1006,source_extract_arrived,233,6,0.9742
DQ-001760,RUN-001241,2026-01-26,Contractor Compliance Snapshot,ISN,LOC-1006,employee_partner_mapped,286,10,0.965
DQ-001761,RUN-001241,2026-01-26,Contractor Compliance Snapshot,ISN,LOC-1006,corrective_action_status_valid,254,6,0.9764
DQ-001762,RUN-007699,2026-06-08,Chemical SDS Coverage,MSDS,LOC-1040,source_extract_arrived,191,7,0.9634
DQ-001763,RUN-007699,2026-06-08,Chemical SDS Coverage,MSDS,LOC-1040,incident_key_unique,111,0,1.0
DQ-001764,RUN-007699,2026-06-08,Chemical SDS Coverage,MSDS,LOC-1040,location_id_present,246,2,0.9919
DQ-001765,RUN-006041,2026-05-06,Daily Incident Intake,Safety Logic,LOC-1023,source_extract_arrived,248,5,0.9798
DQ-001766,RUN-006041,2026-05-06,Daily Incident Intake,Safety Logic,LOC-1023,incident_key_unique,207,4,0.9807
DQ-001767,RUN-006041,2026-05-06,Daily Incident Intake,Safety Logic,LOC-1023,location_id_present,114,0,1.0
DQ-001768,RUN-006451,2026-05-15,Ad Hoc Leader Request,Corporate Request,LOC-1064,source_extract_arrived,286,14,0.951
DQ-001769,RUN-006451,2026-05-15,Ad Hoc Leader Request,Corporate Request,LOC-1064,employee_partner_mapped,294,20,0.932
DQ-001770,RUN-006451,2026-05-15,Ad Hoc Leader Request,Corporate Request,LOC-1064,vendor_credential_current,232,15,0.9353
DQ-001771,RUN-001781,2026-02-08,Daily Incident Intake,Safety Logic,LOC-1068,incident_key_unique,359,13,0.9638
DQ-001772,RUN-001781,2026-02-08,Daily Incident Intake,Safety Logic,LOC-1068,corrective_action_status_valid,194,4,0.9794
DQ-001773,RUN-001781,2026-02-08,Daily Incident Intake,Safety Logic,LOC-1068,source_extract_arrived,256,10,0.9609
DQ-001774,RUN-007841,2026-06-12,Daily Incident Intake,Safety Logic,LOC-1053,incident_key_unique,95,2,0.9789
DQ-001775,RUN-007841,2026-06-12,Daily Incident Intake,Safety Logic,LOC-1053,completion_date_present,79,2,0.9747
DQ-001776,RUN-007841,2026-06-12,Daily Incident Intake,Safety Logic,LOC-1053,location_id_present,171,5,0.9708
DQ-001777,RUN-003172,2026-03-09,Contractor Compliance Snapshot,ISN,LOC-1062,corrective_action_status_valid,334,8,0.976
DQ-001778,RUN-003172,2026-03-09,Contractor Compliance Snapshot,ISN,LOC-1062,completion_date_present,278,10,0.964
DQ-001779,RUN-003172,2026-03-09,Contractor Compliance Snapshot,ISN,LOC-1062,employee_partner_mapped,82,4,0.9512
DQ-001780,RUN-001253,2026-01-26,Contractor Compliance Snapshot,ISN,LOC-1003,location_id_present,203,9,0.9557
DQ-001781,RUN-001253,2026-01-26,Contractor Compliance Snapshot,ISN,LOC-1003,vendor_credential_current,271,23,0.9151
DQ-001782,RUN-001253,2026-01-26,Contractor Compliance Snapshot,ISN,LOC-1003,source_extract_arrived,315,13,0.9587
DQ-001783,RUN-004360,2026-04-02,Daily Incident Intake,Safety Logic,LOC-1025,completion_date_present,303,9,0.9703
DQ-001784,RUN-004360,2026-04-02,Daily Incident Intake,Safety Logic,LOC-1025,employee_partner_mapped,127,7,0.9449
DQ-001785,RUN-004360,2026-04-02,Daily Incident Intake,Safety Logic,LOC-1025,corrective_action_status_valid,293,14,0.9522
