run_id,run_date,report_name,cadence,source_system,location_id,region,division,support_tier,sla_hours,refresh_delay_hours,sla_met,records_expected,completeness_rate,duplicate_keys,unmapped_records,completed_at
RUN-001536,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1054,South Central,First Aid & Safety,standard,4,2.99,True,363,0.9576,0,2,2026-02-02T10:59:11.981832965
RUN-001537,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1013,Midwest,Uniform Rental,standard,4,2.31,True,218,0.973,0,3,2026-02-02T10:18:28.433250684
RUN-001538,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1070,West,Facility Services,high_touch,4,3.85,True,213,0.9553,0,4,2026-02-02T11:51:12.965267579
RUN-001539,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1016,Midwest,First Aid & Safety,standard,4,0.1,True,285,0.9549,0,3,2026-02-02T08:06:00
RUN-001540,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1043,Southeast,Fire Protection,high_touch,4,4.5,False,400,0.9784,1,1,2026-02-02T12:29:52.267693209
RUN-001541,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1015,Midwest,Uniform Rental,high_touch,4,5.76,False,286,0.9639,2,1,2026-02-02T13:45:44.854920601
RUN-001542,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1029,Northeast,First Aid & Safety,standard,4,2.76,True,176,0.9782,0,4,2026-02-02T10:45:38.496857276
RUN-001543,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1026,Northeast,Uniform Rental,standard,4,2.66,True,217,0.966,1,6,2026-02-02T10:39:33.223015597
RUN-001544,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1034,Northeast,Facility Services,standard,4,1.79,True,144,0.9511,1,2,2026-02-02T09:47:39.288457938
RUN-001545,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1020,Midwest,Fire Protection,standard,4,3.1,True,159,0.9885,0,3,2026-02-02T11:06:02.381275709
RUN-001546,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1046,Southeast,Facility Services,high_touch,4,1.14,True,378,0.9589,1,4,2026-02-02T09:08:10.436191662
RUN-001547,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1006,Great Lakes,First Aid & Safety,high_touch,4,3.35,True,181,0.9705,1,5,2026-02-02T11:20:42.273577048
RUN-001548,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1031,Northeast,Fire Protection,standard,4,0.86,True,350,0.9497,0,4,2026-02-02T08:51:34.560987146
RUN-001549,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1053,South Central,First Aid & Safety,standard,4,3.3,True,105,0.9711,0,4,2026-02-02T11:18:12.812868882
RUN-001550,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1045,Southeast,Fire Protection,high_touch,4,3.91,True,123,0.9333,0,3,2026-02-02T11:54:46.887627948
RUN-001551,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1061,West,Uniform Rental,high_touch,4,2.96,True,277,0.9538,0,1,2026-02-02T10:57:47.451660226
RUN-001552,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1017,Midwest,First Aid & Safety,standard,4,1.42,True,234,0.9515,0,2,2026-02-02T09:25:23.847385323
RUN-001553,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1044,Southeast,Fire Protection,high_touch,4,2.32,True,162,0.9657,0,5,2026-02-02T10:19:09.752699505
RUN-001554,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1004,Great Lakes,First Aid & Safety,high_touch,4,2.62,True,304,0.9586,1,4,2026-02-02T10:37:28.380535576
RUN-001555,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1002,Great Lakes,Uniform Rental,high_touch,4,2.17,True,312,0.977,1,4,2026-02-02T10:10:26.045373879
RUN-001556,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1052,South Central,First Aid & Safety,standard,4,0.77,True,94,0.981,1,1,2026-02-02T08:46:18.157402844
RUN-001557,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1008,Great Lakes,Fire Protection,high_touch,4,0.27,True,173,0.9438,0,1,2026-02-02T08:15:55.920642829
RUN-001558,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1028,Northeast,First Aid & Safety,high_touch,4,2.09,True,291,0.9537,1,2,2026-02-02T10:05:41.594589437
RUN-001559,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1021,Midwest,Fire Protection,standard,4,0.1,True,154,0.9505,1,1,2026-02-02T08:06:00
RUN-001560,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1005,Great Lakes,First Aid & Safety,high_touch,4,0.1,True,389,0.9383,0,0,2026-02-02T08:06:00
RUN-001561,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1012,Great Lakes,Facility Services,high_touch,4,1.34,True,341,0.9651,0,4,2026-02-02T09:20:13.522461631
RUN-001562,2026-02-02,Contractor Compliance Snapshot,weekly,ISN,LOC-1007,Great Lakes,Fire Protection,high_touch,4,4.6,False,226,0.9416,0,4,2026-02-02T12:35:51.678391853
RUN-001563,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1040,Southeast,First Aid & Safety,high_touch,4,4.6,False,272,0.9676,0,7,2026-02-02T12:35:46.727878003
RUN-001564,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1006,Great Lakes,First Aid & Safety,high_touch,4,4.98,False,366,0.9658,1,0,2026-02-02T12:58:30.224996908
RUN-001565,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1041,Southeast,First Aid & Safety,high_touch,4,5.45,False,290,0.9192,1,1,2026-02-02T13:26:56.107946693
RUN-001566,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1057,South Central,Fire Protection,standard,4,2.22,True,238,0.9929,1,3,2026-02-02T10:12:55.002891151
RUN-001567,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1032,Northeast,Fire Protection,high_touch,4,3.21,True,124,0.9339,1,7,2026-02-02T11:12:42.346378243
RUN-001568,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1061,West,Uniform Rental,high_touch,4,2.83,True,374,0.9797,1,5,2026-02-02T10:50:03.702408012
RUN-001569,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1004,Great Lakes,First Aid & Safety,high_touch,4,3.81,True,388,0.9602,0,2,2026-02-02T11:48:48.193518185
RUN-001570,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1016,Midwest,First Aid & Safety,standard,4,2.67,True,240,0.9631,0,2,2026-02-02T10:40:22.839976080
RUN-001571,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1002,Great Lakes,Uniform Rental,high_touch,4,4.44,False,155,0.9755,1,6,2026-02-02T12:26:26.462271728
RUN-001572,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1055,South Central,Fire Protection,standard,4,3.69,True,227,0.9441,1,1,2026-02-02T11:41:11.559278037
RUN-001573,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1070,West,Facility Services,high_touch,4,3.41,True,118,0.9621,0,2,2026-02-02T11:24:48.871781699
RUN-001574,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1053,South Central,First Aid & Safety,standard,4,5.05,False,205,0.9771,0,2,2026-02-02T13:03:03.761963686
RUN-001575,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1031,Northeast,Fire Protection,standard,4,3.72,True,214,0.9883,0,0,2026-02-02T11:43:09.859499518
RUN-001576,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1059,South Central,Facility Services,standard,4,3.21,True,408,0.9596,0,1,2026-02-02T11:12:40.159301406
RUN-001577,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1027,Northeast,Uniform Rental,standard,4,3.44,True,299,0.9611,0,2,2026-02-02T11:26:09.693327363
RUN-001578,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1015,Midwest,Uniform Rental,high_touch,4,3.54,True,416,0.9766,1,4,2026-02-02T11:32:17.687934857
RUN-001579,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1043,Southeast,Fire Protection,high_touch,4,3.34,True,158,0.999,0,6,2026-02-02T11:20:37.552242734
RUN-001580,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1066,West,First Aid & Safety,high_touch,4,2.68,True,414,0.9625,1,4,2026-02-02T10:40:58.784883791
RUN-001581,2026-02-02,Chemical SDS Coverage,weekly,MSDS,LOC-1051,South Central,Uniform Rental,standard,4,0.89,True,357,0.952,1,0,2026-02-02T08:53:27.479108393
RUN-001582,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1013,Midwest,Uniform Rental,standard,4,2.54,True,223,0.9581,1,2,2026-02-02T10:32:11.196576220
RUN-001583,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1050,South Central,Uniform Rental,standard,4,0.77,True,198,0.9651,0,1,2026-02-02T08:45:54.756035992
RUN-001584,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1017,Midwest,First Aid & Safety,standard,4,3.49,True,190,0.9666,0,1,2026-02-02T11:29:40.695276783
RUN-001585,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1003,Great Lakes,Uniform Rental,high_touch,4,2.56,True,340,0.9443,0,6,2026-02-02T10:33:41.529820880
RUN-001586,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1022,Midwest,Facility Services,high_touch,4,3.52,True,201,0.9492,0,6,2026-02-02T11:31:14.074923734
RUN-001587,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1048,Southeast,Facility Services,high_touch,4,2.75,True,391,0.9438,2,4,2026-02-02T10:44:49.935252946
RUN-001588,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1071,West,Facility Services,standard,4,3.32,True,367,0.9557,1,1,2026-02-02T11:18:55.206359728
RUN-001589,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1038,Southeast,Uniform Rental,high_touch,4,1.78,True,247,0.9455,0,2,2026-02-02T09:46:58.866745845
RUN-001590,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1055,South Central,Fire Protection,standard,4,2.28,True,205,0.9258,0,3,2026-02-02T10:16:44.964343111
RUN-001591,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1035,Northeast,Facility Services,standard,4,2.91,True,410,0.9351,0,3,2026-02-02T10:54:36.612518338
RUN-001592,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1033,Northeast,Fire Protection,high_touch,4,1.1,True,318,0.9632,1,2,2026-02-02T09:05:47.065997212
RUN-001593,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1062,West,Uniform Rental,standard,4,4.36,False,257,0.9551,0,5,2026-02-02T12:21:43.593860930
RUN-001594,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1067,West,Fire Protection,high_touch,4,4.91,False,385,0.9166,1,2,2026-02-02T12:54:46.473237254
RUN-001595,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1040,Southeast,First Aid & Safety,high_touch,4,4.4,False,215,0.9388,0,8,2026-02-02T12:24:08.252799691
RUN-001596,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1009,Great Lakes,Fire Protection,high_touch,4,4.0,False,261,0.9707,0,4,2026-02-02T12:00:03.247239167
RUN-001597,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1011,Great Lakes,Facility Services,high_touch,4,4.97,False,388,0.9633,4,3,2026-02-02T12:58:11.989019914
RUN-001598,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1008,Great Lakes,Fire Protection,high_touch,4,1.59,True,367,0.9323,0,3,2026-02-02T09:35:31.478543882
RUN-001599,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1010,Great Lakes,Facility Services,high_touch,4,5.7,False,115,0.9369,1,1,2026-02-02T13:41:48.416775151
RUN-001600,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1043,Southeast,Fire Protection,high_touch,4,8.02,False,163,0.9544,0,6,2026-02-02T16:00:56.494010585
RUN-001601,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1006,Great Lakes,First Aid & Safety,high_touch,4,7.02,False,375,0.9189,0,1,2026-02-02T15:00:57.760072069
RUN-001602,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1004,Great Lakes,First Aid & Safety,high_touch,4,3.03,True,317,0.9659,0,4,2026-02-02T11:01:40.032013714
RUN-001603,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1072,West,Facility Services,standard,4,3.58,True,199,0.9466,0,2,2026-02-02T11:34:53.601601035
RUN-001604,2026-02-02,PPE Readiness Tracker,weekly,PICS,LOC-1019,Midwest,Fire Protection,standard,4,3.86,True,305,0.9452,0,0,2026-02-02T11:51:40.551695596
RUN-001605,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1048,Southeast,Facility Services,high_touch,7,5.13,True,264,0.9651,1,2,2026-02-03T13:07:46.300248688
RUN-001606,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1057,South Central,Fire Protection,standard,7,3.61,True,332,0.9681,1,2,2026-02-03T11:36:46.726054204
RUN-001607,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1045,Southeast,Fire Protection,high_touch,7,1.89,True,391,0.9191,2,4,2026-02-03T09:53:36.567581504
RUN-001608,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1018,Midwest,First Aid & Safety,high_touch,7,6.86,True,332,0.9636,0,1,2026-02-03T14:51:36.120843777
RUN-001609,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1035,Northeast,Facility Services,standard,7,4.08,True,286,0.9879,3,3,2026-02-03T12:04:43.266339899
RUN-001610,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1019,Midwest,Fire Protection,standard,7,3.77,True,260,0.9543,2,0,2026-02-03T11:46:09.210527954
RUN-001611,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1043,Southeast,Fire Protection,high_touch,7,6.94,True,98,0.9676,2,3,2026-02-03T14:56:23.139129415
RUN-001612,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1024,Midwest,Facility Services,standard,7,4.8,True,133,0.999,2,2,2026-02-03T12:47:46.350640061
RUN-001613,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1065,West,First Aid & Safety,standard,7,2.66,True,187,0.9957,1,0,2026-02-03T10:39:38.142647698
RUN-001614,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1031,Northeast,Fire Protection,standard,7,3.99,True,388,0.999,1,3,2026-02-03T11:59:24.948707162
RUN-001615,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1072,West,Facility Services,standard,7,3.84,True,276,0.9833,1,2,2026-02-03T11:50:33.896379129
RUN-001616,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1061,West,Uniform Rental,high_touch,7,5.96,True,160,0.9669,3,1,2026-02-03T13:57:22.030737192
RUN-001617,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1010,Great Lakes,Facility Services,high_touch,7,7.98,False,252,0.9769,0,4,2026-02-03T15:58:36.208506945
RUN-001618,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1028,Northeast,First Aid & Safety,high_touch,7,5.47,True,337,0.9674,0,5,2026-02-03T13:28:24.805124330
RUN-001619,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1069,West,Fire Protection,standard,7,6.98,True,108,0.9929,3,0,2026-02-03T14:59:01.090849512
RUN-001620,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1023,Midwest,Facility Services,standard,7,3.01,True,295,0.9446,1,3,2026-02-03T11:00:44.884361539
RUN-001621,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1011,Great Lakes,Facility Services,high_touch,7,7.96,False,168,0.961,0,3,2026-02-03T15:57:33.715160292
RUN-001622,2026-02-03,Daily Incident Intake,daily,Safety Logic,LOC-1022,Midwest,Facility Services,high_touch,7,7.37,False,209,0.9677,5,2,2026-02-03T15:21:55.273748482
RUN-001623,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1066,West,First Aid & Safety,high_touch,7,6.08,True,169,0.9503,0,5,2026-02-04T14:04:43.678013314
RUN-001624,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1042,Southeast,First Aid & Safety,high_touch,7,3.16,True,403,0.9726,0,6,2026-02-04T11:09:19.990134979
RUN-001625,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1052,South Central,First Aid & Safety,standard,7,3.83,True,219,0.9675,2,4,2026-02-04T11:49:32.141420654
RUN-001626,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1007,Great Lakes,Fire Protection,high_touch,7,2.05,True,349,0.9971,0,2,2026-02-04T10:02:42.743206174
RUN-001627,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1025,Northeast,Uniform Rental,standard,7,6.21,True,169,0.9506,1,2,2026-02-04T14:12:50.001752325
RUN-001628,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1070,West,Facility Services,high_touch,7,7.49,False,318,0.955,0,1,2026-02-04T15:29:32.789839288
RUN-001629,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1022,Midwest,Facility Services,high_touch,7,2.89,True,117,0.9745,2,3,2026-02-04T10:53:22.349399766
RUN-001630,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1055,South Central,Fire Protection,standard,7,2.4,True,209,0.9705,2,2,2026-02-04T10:24:05.206652747
RUN-001631,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1043,Southeast,Fire Protection,high_touch,7,6.31,True,377,0.9771,2,2,2026-02-04T14:18:35.206980122
RUN-001632,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1059,South Central,Facility Services,standard,7,3.02,True,188,0.9676,1,0,2026-02-04T11:01:00.731725946
RUN-001633,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1013,Midwest,Uniform Rental,standard,7,2.59,True,131,0.9668,2,0,2026-02-04T10:35:08.823409144
RUN-001634,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1071,West,Facility Services,standard,7,3.56,True,366,0.9477,1,1,2026-02-04T11:33:28.127041968
RUN-001635,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1040,Southeast,First Aid & Safety,high_touch,7,4.45,True,103,0.9203,2,4,2026-02-04T12:26:42.700668424
RUN-001636,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1063,West,Uniform Rental,standard,7,5.62,True,181,0.9779,1,1,2026-02-04T13:37:24.865691828
RUN-001637,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1047,Southeast,Facility Services,high_touch,7,4.7,True,226,0.9673,3,2,2026-02-04T12:42:13.176188494
RUN-001638,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1020,Midwest,Fire Protection,standard,7,1.66,True,255,0.9544,0,1,2026-02-04T09:39:36.465074267
RUN-001639,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1036,Northeast,Facility Services,standard,7,4.78,True,284,0.982,2,2,2026-02-04T12:47:00.539329487
RUN-001640,2026-02-04,Daily Incident Intake,daily,Safety Logic,LOC-1069,West,Fire Protection,standard,7,4.8,True,359,0.999,2,2,2026-02-04T12:47:54.507414618
RUN-001641,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1012,Great Lakes,Facility Services,high_touch,7,3.05,True,235,0.9705,0,5,2026-02-05T11:03:07.096134837
RUN-001642,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1025,Northeast,Uniform Rental,standard,7,4.18,True,94,0.9901,6,2,2026-02-05T12:10:44.671125678
RUN-001643,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1021,Midwest,Fire Protection,standard,7,4.08,True,418,0.999,0,5,2026-02-05T12:04:41.336658427
RUN-001644,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1068,West,Fire Protection,high_touch,7,4.97,True,251,0.9654,1,1,2026-02-05T12:58:21.329130098
RUN-001645,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1045,Southeast,Fire Protection,high_touch,7,4.98,True,243,0.9687,7,2,2026-02-05T12:58:53.178233666
RUN-001646,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1072,West,Facility Services,standard,7,2.6,True,176,0.9797,1,2,2026-02-05T10:35:55.028741557
RUN-001647,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1020,Midwest,Fire Protection,standard,7,1.78,True,102,0.9978,2,4,2026-02-05T09:47:03.049086602
RUN-001648,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1065,West,First Aid & Safety,standard,7,6.51,True,198,0.9783,1,2,2026-02-05T14:30:42.546878364
RUN-001649,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1069,West,Fire Protection,standard,7,2.87,True,392,0.988,0,1,2026-02-05T10:52:11.609826611
RUN-001650,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1051,South Central,Uniform Rental,standard,7,6.28,True,383,0.9913,2,1,2026-02-05T14:16:30.860186709
RUN-001651,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1053,South Central,First Aid & Safety,standard,7,4.45,True,289,0.9649,3,1,2026-02-05T12:27:12.717461702
RUN-001652,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1047,Southeast,Facility Services,high_touch,7,4.28,True,176,0.942,1,8,2026-02-05T12:17:05.270742836
RUN-001653,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1007,Great Lakes,Fire Protection,high_touch,7,6.58,True,306,0.9817,2,6,2026-02-05T14:34:51.659862915
RUN-001654,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1054,South Central,First Aid & Safety,standard,7,4.49,True,343,0.9699,0,1,2026-02-05T12:29:38.218360040
RUN-001655,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1002,Great Lakes,Uniform Rental,high_touch,7,6.38,True,266,0.9779,1,4,2026-02-05T14:22:35.749753757
RUN-001656,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1036,Northeast,Facility Services,standard,7,4.09,True,210,0.9805,1,3,2026-02-05T12:05:10.015353737
RUN-001657,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1028,Northeast,First Aid & Safety,high_touch,7,4.76,True,219,0.9522,0,6,2026-02-05T12:45:28.258219051
RUN-001658,2026-02-05,Daily Incident Intake,daily,Safety Logic,LOC-1052,South Central,First Aid & Safety,standard,7,4.69,True,106,0.9546,1,1,2026-02-05T12:41:07.399917685
RUN-001659,2026-02-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1039,Southeast,Uniform Rental,high_touch,5,3.2,True,232,0.9696,2,3,2026-02-05T11:12:16.508695781
RUN-001660,2026-02-05,Monthly Field Safety Scorecard,monthly,Safety Logic,LOC-1005,Great Lakes,First Aid & Safety,high_touch,5,3.71,True,213,0.9769,1,1,2026-02-05T11:42:42.666619986
